accion_id,hallazgo_id,tipo,auditor,dependencia,accion,objetivo,indicador,unidad_medida,meta,recursos,fecha_inicio,fecha_fin,descripcion,denominacion_medida,ejecutor_login,ejecutor_name,ejecutor_email,ejecutor_rol
371,176,,rberdugo,OAJ,5. IDENTIFICAR LOS CASOS Y ELABORAR EL RESPECTIVO PROYECTO DE LIQUIDACIÓN  (EL AVANCE ESTÁ SUPEDITADO A LAS RESPUESTAS DE COLPENSIONES),,NÚMERO DE CASOS IDENTIFICADOS/ TOTAL DE CASOS; NÚMERO DE PROYECTOS DE LIQUIDACIÓN EFECTUADAS/TOTAL DE PENSIONADOS  A RELIQUIDAR,NÚMERO DE CASOS IDENTIFICADOS/ TOTAL DE CASOS; NÚMERO DE PROYECTOS DE LIQUIDACIÓN EFECTUADAS/TOTAL DE PENSIONADOS  A RELIQUIDAR,1,,2014-11-04,2015-12-30,,,juridica,Jefe Ofiicna  Asesora Juridica,juridica@udistrital.edu.co,2
372,177,,rberdugo,OAJ,7. ELABORACIÓN DEL ACTO ADMINISTRATIVO DE ACUERDO A LA INFORMACIÓN DE COLPENSIONES Y DE CONFORMIDAD CON LA SENTENCIA T438 DEL 2010 (EL AVANCE ESTÁ SUPEDITADO A LAS RESPUESTAS DE COLPENSIONES),,NUMERO DE ACCIONES DESARROLLADAS/ NUMERO DE CASOS CERTIFICADOS POR COLPENSIONES,NUMERO DE ACCIONES DESARROLLADAS/ NUMERO DE CASOS CERTIFICADOS POR COLPENSIONES,1,,2014-11-04,2015-12-30,,,juridica,Jefe Ofiicna  Asesora Juridica,juridica@udistrital.edu.co,2
373,178,,rberdugo,OAPC,"4. INICIAR CON LA SEGUNDA FASE DE DESARROLLO DEL SISTEMA DE INFORMACIÓN ÍCARO, ORIENTADO AL SEGUIMIENTO DE LOS PROYECTOS DE INVERSIÓN.",,4. PORCENTAJE DE AVANCE DE LA SEGUNDA FASE DE ÍCARO,4. PORCENTAJE DE AVANCE DE LA SEGUNDA FASE DE ÍCARO,"0,5",,2014-01-01,2015-12-30,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
374,179,,rberdugo,OAPC,"2. INICIAR CON LA SEGUNDA FASE DE DESARROLLO DEL SISTEMA DE INFORMACIÓN ÍCARO, ORIENTADO AL SEGUIMIENTO DE LOS PROYECTOS DE INVERSIÓN.",,2. PORCENTAJE DE AVANCE DE LA SEGUNDA FASE DE ÍCARO,2. PORCENTAJE DE AVANCE DE LA SEGUNDA FASE DE ÍCARO,"0,5",,2014-06-01,2015-12-30,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
375,180,,rberdugo,SG,8. NUMERACIÓN Y REGISTRO DEL ACTO ADMINISTRATIVO,,NÚMERO DE ACTOS NUMERADOS Y REGISTRADOS/ TOTAL DE ACTOS PROYECTADOS,NÚMERO DE ACTOS NUMERADOS Y REGISTRADOS/ TOTAL DE ACTOS PROYECTADOS,1,,2014-11-04,2015-12-30,,,sgral,Asistente de Secretario General,sgral@udistrital.edu.co,2
376,181,,rberdugo,OAAD,3. REALIZAR LOS PROCESOS SANCIONATORIOS CORRESPONDIENTES POR EL NO CUMPLIMIENTO DE LAS FECHAS ESTABLECIDAS.,,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-31,,,asdisci,Jefe Oficina de Asuntos Disciplinarios,asdisci@udistrital.edu.co,2
377,181,,rberdugo,OAPC,5. RETROALIMENTACIÓN EN EL DESEMPEÑO DE LOS PROYECTOS EN LA VIGENCIA TRIMESTRALMENTE.,,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-31,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
378,182,,rberdugo,OAAD,3. REALIZAR LOS PROCESOS SANCIONATORIOS CORRESPONDIENTES POR EL NO CUMPLIMIENTO DE LAS FECHAS ESTABLECIDAS.,,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-31,,,asdisci,Jefe Oficina de Asuntos Disciplinarios,asdisci@udistrital.edu.co,2
379,182,,rberdugo,OAPC,5. RETROALIMENTACIÓN EN EL DESEMPEÑO DE LOS PROYECTOS EN LA VIGENCIA TRIMESTRALMENTE.,,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-31,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
380,183,,rberdugo,OAPC,"4. FORTALECER EL CONTROL EJERCIDO POR LA OFICINA ASESORA DE PLANEACIÓN Y CONTROL, A TRAVÉS DEL MONITOREO MENSUAL A LAS METAS DE LOS PROYECTOS.",,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-30,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
381,183,,rberdugo,OAPC,5. RETROALIMENTACIÓN EN EL DESEMPEÑO DE LOS PROYECTOS EN LA VIGENCIA TRIMESTRALMENTE.,,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-30,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
382,183,,rberdugo,OAPC,"6. INICIAR CON LA SEGUNDA FASE DE DESARROLLO DEL SISTEMA DE INFORMACIÓN ÍCARO, ORIENTADO AL SEGUIMIENTO DE LOS PROYECTOS DE INVERSIÓN.",,INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),INDICADOR DE EFICACIA: (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS),1,,2015-06-09,2015-12-30,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
383,184,,rberdugo,SCON,1. REALIZAR LA CONCILIACIÓN DE SALDOS ENTRE LA SECCIÓN DE ALMACEN Y LA SECCION DE CONTABILIDAD.,,SALDOS DE LA UNIVERSIDAD/SALDOS DE LA UNIVERSIDAD CONCILIADOS.,SALDOS DE LA UNIVERSIDAD/SALDOS DE LA UNIVERSIDAD CONCILIADOS.,1,,2015-05-04,2015-12-30,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
384,184,,rberdugo,OAS,2. DEPURACION Y VALIDACIÓN DE LA INFORMACIÓN DE LA ACTUAL BASE DE DATOS ACCES ANTES DE SER MIGRADA AL NUEVO SISTEMA DE ALMACEN E INVENTARIO ARKA.,,N° DE ELEMENTOS DEL INVENTARIO DEPURADOS / N° TOTAL DE ELEMENTOS REGISTRADOS EN LA ACTUAL BASE DE DATOS ACCES.,N° DE ELEMENTOS DEL INVENTARIO DEPURADOS / N° TOTAL DE ELEMENTOS REGISTRADOS EN LA ACTUAL BASE DE DATOS ACCES.,1,,2015-05-04,2015-12-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
385,184,,rberdugo,OAS,"3.  MIGRACIÓN, DESPLIEGUE E IMPLEMENTACION DE LOS COMPONENTES DE LA SOLUCIÓN DE SOFTWARE PARA APOYAR LOS PROCESOS DE ALMACEN E INVENTARIOS ( ARKA)",,. N° DE COMPONENTES DE SOFTWARE IMPLEMENTADOS / N° DE COMPONENTES DE SOFTWARE DEFINIDOS,. N° DE COMPONENTES DE SOFTWARE IMPLEMENTADOS / N° DE COMPONENTES DE SOFTWARE DEFINIDOS,1,,2015-05-04,2015-12-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
386,185,,rberdugo,OAS,1. REALIZAR LA CONCILIACIÓN DE SALDOS ENTRE LA SECCIÓN DE ALMACEN Y LA SECCION DE CONTABILIDAD.,,ACTIVOS DE LA UNIVERSIDAD/ACTIVOS DE LA UNIVERSIDAD DEPRESIADOS,ACTIVOS DE LA UNIVERSIDAD/ACTIVOS DE LA UNIVERSIDAD DEPRESIADOS,1,,2015-06-09,2016-06-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
387,185,,rberdugo,OAS,2. DEPURACION Y VALIDACIÓN DE LA INFORMACIÓN DE LA ACTUAL BASE DE DATOS ACCES ANTES DE SER MIGRADA AL NUEVO SISTEMA DE ALMACEN E INVENTARIO ARKA.,,N° DE ELEMENTOS DEL INVENTARIO DEPURADOS / N° TOTAL DE ELEMENTOS REGISTRADOS EN LA ACTUAL BASE DE DATOS ACCES,N° DE ELEMENTOS DEL INVENTARIO DEPURADOS / N° TOTAL DE ELEMENTOS REGISTRADOS EN LA ACTUAL BASE DE DATOS ACCES,1,,2015-06-09,2016-06-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
388,185,,rberdugo,OAS,"3.  MIGRACIÓN, DESPLIEGUE E IMPLEMENTACION DE LOS COMPONENTES DE LA SOLUCIÓN DE SOFTWARE PARA APOYAR LOS PROCESOS DE ALMACEN E INVENTARIOS ( ARKA)",,N° DE COMPONENTES DE SOFTWARE IMPLEMENTADOS / N° DE COMPONENTES DE SOFTWARE DEFINIDOS,N° DE COMPONENTES DE SOFTWARE IMPLEMENTADOS / N° DE COMPONENTES DE SOFTWARE DEFINIDOS,1,,2015-06-09,2016-06-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
389,186,,rberdugo,DRF,1. IMPLEMENTACIÓN DE UN MÓDULO DE GESTIÓN CONTABLE CON CAPACIDAD DE INTEGRACIÓN CON EL FIN DE LOGRAR EL DESMONTE DEL ACTUAL SISTEMA CONTABLE SIIGO.,,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,"0,2",,2015-01-07,2015-12-30,,,financi,Jefe de División Financieras,financi@udistrital.edu.co,2
390,186,,rberdugo,OAS,2. IMPLEMENTACIÓN DE UN MÓDULO DE REPORTES UNIFICADO EN EL MARCO DEL SISTEMA DE GESTIÓN FINANCIERA,,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,"0,2",,2015-01-07,2015-12-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
391,187,,rberdugo,DRH,"1. CALCULO ACTUARIAL: CONTRATAR LA ACTUALIZACIÓN ACTUARIAL A FINALES DE LA VIGENCIA CORRESPONDIENTE, ES DECIR LA UNIVERSIDAD EN LE PRIMER MES DE LA SIGUIENTE VIGENCIA. FECHA: 31 DE DICIEMBRE DE 2015",,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,1,,2015-06-09,2016-07-31,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
392,187,,rberdugo,OAJ,"2.DOBLES PENSIONADOS: LA UNIVERSIDAD CONTINUARÁ CON EL PROCEDIMIENTO ADMINISTRATIVO   QUE YA INICIARON Y QUE CONTEMPLA DOS  ETAPAS: 1. PROCEDIMIENTO PREVIO (REVISIÓN DE HOJAS DE VIDA) , RECOLECCIÓN DE PRUEBAS, RECEPCIÓN DE LOS ARGUMENTOS POR PARTE DE LOS ",,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,1,,2015-06-09,2016-07-31,,,juridica,Jefe Ofiicna  Asesora Juridica,juridica@udistrital.edu.co,2
393,187,,rberdugo,DRH,3.CUOTAS PARTES: LA UNIVERSIDAD CONTINUARÁ CON EL PROCESO QUE VIENE IMPLEMENTADO: 1. CONFORMACIÓN DEL EQUIPO ESPECIAL DE TRABAJO 2.  PRESENTACIÓN DEL ESTUDIO DE  REVISIÓN DE HOJAS DE VIDA EN EL QUE SE  VERIFIQUE  SI LAS CUOTAS PARTES ESTAN DEBIDAMENTE CON,,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,1,,2015-06-09,2016-07-31,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
394,187,,rberdugo,VAF,1.  DETERMINAR LOS PASIVOS DE LA UNIVERSIDAD CON LAS ENTIDADES DE SEGURIDAD SOCIAL POR COTIZACIONES ADEUDADAS DE LAS PERSONAS CON PENSIONES DE RETIRO. 2 REALIZAR UN ESTUDIO DE LA SITUACIÓN DE CADA PERSONA CON PENSIÓN DE RETIRO 3. APROPIAR LOS RECURSOS E I,,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,IND EFICIACIA =         (NÚMERO DE ACTIVIDADES EJECUTADAS/NÚMERO DE ACTIVIDADES PROGRAMADAS)*100,1,,2015-06-09,2016-07-31,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
395,188,,rberdugo,DRF,2. IMPLEMENTACIÓN DE UN MÓDULO DE REPORTES UNIFICADO EN EL MARCO DEL SISTEMA DE GESTIÓN FINANCIERA,,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,"0,2",,2015-01-07,2015-12-30,,,financi,Jefe de División Financieras,financi@udistrital.edu.co,2
396,189,,rberdugo,DRF,1. REALIZAR LA CONCILIACIÓN DE SALDOS ENTRE LA SECCIÓN DE ALMACEN Y LA SECCION DE CONTABILIDAD.,,ACTIVOS DE LA UNIVERSIDAD/ACTIVOS DE LA UNIVERSIDAD DEPRESIADOS,ACTIVOS DE LA UNIVERSIDAD/ACTIVOS DE LA UNIVERSIDAD DEPRESIADOS,1,,2015-06-09,2016-06-30,,,financi,Jefe de División Financieras,financi@udistrital.edu.co,2
397,189,,rberdugo,OAS,2. DEPURACION Y VALIDACIÓN DE LA INFORMACIÓN DE LA ACTUAL BASE DE DATOS ACCES ANTES DE SER MIGRADA AL NUEVO SISTEMA DE ALMACEN E INVENTARIO ARKA.,,N° DE ELEMENTOS DEL INVENTARIO DEPURADOS / N° TOTAL DE ELEMENTOS REGISTRADOS EN LA ACTUAL BASE DE DATOS ACCES,N° DE ELEMENTOS DEL INVENTARIO DEPURADOS / N° TOTAL DE ELEMENTOS REGISTRADOS EN LA ACTUAL BASE DE DATOS ACCES,1,,2015-06-09,2016-06-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
398,189,,rberdugo,OAS,"3.  MIGRACIÓN, DESPLIEGUE E IMPLEMENTACION DE LOS COMPONENTES DE LA SOLUCIÓN DE SOFTWARE PARA APOYAR LOS PROCESOS DE ALMACEN E INVENTARIOS ( ARKA)",,N° DE COMPONENTES DE SOFTWARE IMPLEMENTADOS / N° DE COMPONENTES DE SOFTWARE DEFINIDOS,N° DE COMPONENTES DE SOFTWARE IMPLEMENTADOS / N° DE COMPONENTES DE SOFTWARE DEFINIDOS,1,,2015-06-09,2016-06-30,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
399,190,,rberdugo,DRF,4. IMPLEMENTACIÓN DE UN MÓDULO DE REPORTES UNIFICADO EN EL MARCO DEL SISTEMA DE GESTIÓN FINANCIERA,,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,1,,2015-07-15,2015-12-15,,,financi,Jefe de División Financieras,financi@udistrital.edu.co,2
400,191,,rberdugo,OAS,DESARROLLO DE LA FASE DE TRANSICIÓN DEL SISTEMA INTEGRADO DE COSTOS SICUD,,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,NO DE COMPONENTES IMPLEMENTADOS/NO DE COMPONENTES DEFINIDOS,1,,2015-02-07,2015-12-15,,,computo,Jefe de Oficina Asesora de Sistemas,computo@udistrital.edu.co,2
401,192,,rberdugo,VAF,1) ANALIZAR Y VERIFICAR CADA UNO DE LOS CASOS CON EL FIN DE ESTABLECER LA VIABILIDAD O NO DE CONSIDERAR LA COMPRATIBILIDAD CON COLPENSIONES,,1) NO. DE CASOS VERIFICADOS/ TOTAL DE CASOS DETERMINADOS EN EL INFORME,1) NO. DE CASOS VERIFICADOS/ TOTAL DE CASOS DETERMINADOS EN EL INFORME,1,,2013-08-01,2016-06-30,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
402,192,,rberdugo,VAF,"2) DE ACUERDO CON LOS REQUISITOS DEFINIDOS POR LAS NORMAS DEL SISTEMA GENERAL DE PENSIONES Y LOS CRITERIOS DE RACIONALIDAD DEL GASTO, DETERMINAR LA CONVENIENCIA FINANCIERA DE ASUMIR EL PAGO DE APORTES PARA CASO.",,2)PORCENTAJE DE AVANCE EN LA DETERMINACIÓN DE LA CUANTÍA.,2)PORCENTAJE DE AVANCE EN LA DETERMINACIÓN DE LA CUANTÍA.,1,,2013-08-01,2016-06-30,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
403,192,,rberdugo,VAF,"3) PARA LOS CASOS EN QUE EL ACTO ADMINISTRATIVO DE RECONOCIMIENTO ORDENO CONTINUAR HACIENDO LAS RESPECTIVAS COTIZACIONES, SE PROCEDERÁ A EJECUTAR LA ACCIÓN Y A PRECISAR EL ACTO ADMINISTRATIVO, INDICANDO QUE TALES APORTES SE HACEN CON MIRAS COMPARTIR LA PE",,3) NO. DE CASOS REGULARIZADOS/TOTAL DE CASOS EN LOS CUALES SE HABÍA ORDENADO EFECTUAR LAS COTIZACIONES,3) NO. DE CASOS REGULARIZADOS/TOTAL DE CASOS EN LOS CUALES SE HABÍA ORDENADO EFECTUAR LAS COTIZACIONES,1,,2013-08-01,2016-06-30,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
404,193,,rberdugo,DRH,"1) UNA VEZ EFECTUADO EL CIERRE DE VIGENCIA FISCAL  Y DEFINIDO EL PORCENTAJE DE IPC, REMITIR LA NECESIDAD DE SOLICITUD DEL PROCESO DE ACTUALIZACIÓN DEL CÁLCULO ACTUARIAL Y EL PASIVO PENSIONAL.",,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
405,193,,rberdugo,VAF,"2) LLEVAR A CABO EL RESPECTIVO PROCESO DE CONTRATACIÓN DEL ACTUARIO CON EL OBJETO QUE SE REALICE EL ESTUDIO Y ACTUALIZACIÓN REQUERIDOS, DE CONFOMIRDAD CON LA NORMATIVIDAD ESTABLECIDA PARA TAL FIN.",,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
406,193,,rberdugo,DRH,3) VERIFICAR LA ACTUALIZACIÓN EFECTUADA Y REMITIRLA A LA SECCIÓN DE CONTABILIDAD.,,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
407,193,,rberdugo,SCON,4) REALIZAR LA ACTUALIZACIÓN CONTABLE CORRESPONDIENTE,,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
408,193,,rberdugo,DRH,"1) UNA VEZ EFECTUADO EL CIERRE DE VIGENCIA FISCAL  Y DEFINIDO EL PORCENTAJE DE IPC, REMITIR LA NECESIDAD DE SOLICITUD DEL PROCESO DE ACTUALIZACIÓN DEL CÁLCULO ACTUARIAL Y EL PASIVO PENSIONAL.",,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
409,193,,rberdugo,VAF,"2) LLEVAR A CABO EL RESPECTIVO PROCESO DE CONTRATACIÓN DEL ACTUARIO CON EL OBJETO QUE SE REALICE EL ESTUDIO Y ACTUALIZACIÓN REQUERIDOS, DE CONFOMIRDAD CON LA NORMATIVIDAD ESTABLECIDA PARA TAL FIN.",,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
410,193,,rberdugo,DRH,3) VERIFICAR LA ACTUALIZACIÓN EFECTUADA Y REMITIRLA A LA SECCIÓN DE CONTABILIDAD.,,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
411,193,,rberdugo,SCON,4) REALIZAR LA ACTUALIZACIÓN CONTABLE CORRESPONDIENTE,,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,NÚMERO DE ACTIVIDADES EJECUTADAS  / NÚMERO DE ACTIVIDADES PLANEADAS)*100,1,,2016-09-01,2017-04-30,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
412,194,,rberdugo,IDEXUD,"ESTABLECER UN MECANISMO QUE PERMITA, A TRAVES DE LOS RESPECTIVOS SUPÉRVISORES DE LOS PROYECTOS, TANTO POR PARTE DE LA UNIVERSIDAD COMO DE LA PARTE CONTRATANTE, CONCILIAR LOS MONTOS DE LOS RECURSOS EJECUTADOS , TANTO DE INGREOS COMO DE GASTO, PREVIO AL VEN",,MECANISMO ESTABLECIDO / MECANISMOS POR ESTABLECER,MECANISMO ESTABLECIDO / MECANISMOS POR ESTABLECER,1,,2017-08-01,2017-12-31,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
413,195,,rberdugo,SCON,"REVISAR, ACTUALIZAR Y SOCIALIZAR MEDIANTE CIRCULAR  EMITIDA POR LA SECCIÓN DE CONTABILIDAD SOBRE EL REGISTRO DE LA CAUSACIÓN DE LOS INTERESES EN UNA CUENTA DETERMINADA DEL GASTO.",,CIRCULAR DE CAUSACIÓN DE LOS INTERESES EN UNA CUENTA DETERMINADA DEL GASTO.,CIRCULAR DE CAUSACIÓN DE LOS INTERESES EN UNA CUENTA DETERMINADA DEL GASTO.,1,,2017-08-01,2017-12-30,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
414,196,,rberdugo,TGE,"PROYECTAR RESOLUCIÓN, DONDE SE INCLUYA EL MECANISMO DE NEGOCIACIÓN QUE PERMITA  DAR CUMPLIMIENTO A LO ESTABLECIDO EN LA NORMATIVIDAD INTERNA FUNDAMNETADA EN LA AUTONOMIA UNIVERSITARIA, QUE SUSTENTE EL CIERRE D E NEGOCIOS, DE IGUAL FORMA CULMINAR LA HERRAM",,DIVULGAR Y SOCIALIZAR LA RESOLUCIÓN Y HERRAMIENTA PAC,DIVULGAR Y SOCIALIZAR LA RESOLUCIÓN Y HERRAMIENTA PAC,1,,2017-08-01,2017-12-31,,,tesoreria,Jefe de Tesoreria,tesoreria@udistrital.edu.co,2
415,197,,rberdugo,SCON,APLICAR  EL FORMATO DE ACTAS DEL COMITÉ CONFORME AL FORMATO GI-FR-010 DEL SIGUD DE LA UDFJC.,,ADOPTAR EL FORMATO GI-FR-010 DEL SIGUD DE LA UDFJC.,ADOPTAR EL FORMATO GI-FR-010 DEL SIGUD DE LA UDFJC.,1,,2017-08-01,2017-12-30,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
416,197,,rberdugo,SCON,ACTUALIZAR EL FORMATO DE FICHA TÉCNICA PARA DEPURACIÓN DE PARTIDAS CONFORME A LOS PARÁMETROS DEL SIGUD CON SU RESPECTIVO INSTRUCTIVO.,,ACTUALIZAR EL FORMATO DE FICHA TÉCNICA PARA DEPURACIÓN DE PARTIDAS,ACTUALIZAR EL FORMATO DE FICHA TÉCNICA PARA DEPURACIÓN DE PARTIDAS,1,,2017-08-01,2017-12-30,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
417,198,,rberdugo,DRH,REVISAR  LAS  75  HOJAS DE VIDA PENDIENTES DE CULMINAR DEL TOTAL  DE LAS 606  HOJAS DE VID  CORRESPONDIENTES AL COBRO DE CUOTAS PARTES.,,NUMERO DE HOJAS DE VIDA REVISADAS/NÚMERO DE HOJAS DE VIDA PROYECTADAS REVISAR,NUMERO DE HOJAS DE VIDA REVISADAS/NÚMERO DE HOJAS DE VIDA PROYECTADAS REVISAR,1,,2017-08-01,2017-12-31,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
